t0,t1,variable,flag,comment,URL_graphic
2007-01-30T00:00:00+00:00,2012-03-20T00:00:00+00:00,z_pt_cor,NAN,manually flagged by bav,
2012-01-30T00:00:00+00:00,2012-03-10T00:00:00+00:00,z_pt_cor,NAN,manually flagged by bav,
2012-09-05T00:00:00+00:00,2013-05-08T00:00:00+00:00,z_pt_cor,NAN,manually flagged by bav,
2013-09-15T00:00:00+00:00,2014-08-06T00:00:00+00:00,z_pt_cor,NAN,manually flagged by bav,
2016-10-31T00:00:00+00:00,2017-07-28T00:00:00+00:00,z_pt_cor,NAN,manually flagged by bav,
2015-10-15T00:00:00+00:00,2016-06-15T00:00:00+00:00,z_pt_cor,NAN,manually flagged by bav,
2016-05-01T00:00:00+00:00,2016-08-14T00:00:00+00:00,z_pt_cor,NAN,manually flagged by bav,
2008-09-15T00:00:00+00:00,2008-12-01T00:00:00+00:00,z_stake,NAN,manually flagged by bav,
2009-07-11T00:00:00+00:00,2009-10-10T00:00:00+00:00,z_stake,NAN,manually flagged by bav,
2012-08-01T00:00:00+00:00,2012-10-03T00:00:00+00:00,z_stake,NAN,manually flagged by bav,
2009-05-01T00:00:00+00:00,2009-09-01T00:00:00+00:00,z_boom_u,NAN,manually flagged by bav,

2008-09-17T10:00:00+00:00, 2009-05-06T23:00:00+00:00, t_u t_i rh_u rh_i p_u p_i dsr usr dlr ulr wspd_u wspd_i wdir_u wdir_i z_boom_u, NAN, flagged by bav, https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/40
2018-12-14T00:00:00+00:00, 2019-04-30T14:00:00+00:00, t_u t_i rh_u rh_i p_u p_i dsr usr dlr ulr wspd_u wspd_i wdir_u wdir_i z_boom_u, NAN, flagged by bav, https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/40
