t0, t1, variable, flag, comment, URL_graphic
2010-07-25T00:00:00+00:00, 2011-08-25T17:00:00+00:00,rh_u t_u wspd_u wdir_u p_u rh_i t_i wspd_i wdir_i p_i dsr usr dlr ulr z_boom_u, NAN, station fallen (bav confirmed with field notes), https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/43
2013-01-23T10:00:00+00:00, 2013-07-23T19:00:00+00:00,rh_u t_u wspd_u wdir_u p_u rh_i t_i wspd_i wdir_i p_i dsr usr dlr ulr z_boom_u, NAN, station fallen (bav confirmed with field notes), https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/43
2021-09-01T00:00:00+00:00, 2023-09-18T16:00:00+00:00, rh_u rh_i, suspiciously low rh (bav), https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/53

2010-09-22T00:00:00+00:00,2010-10-18T00:00:00+00:00,z_pt_cor,CHECKME,manually flagged by bav,
2018-02-10T00:00:00+00:00,2018-07-16T00:00:00+00:00,z_pt_cor,CHECKME,manually flagged by bav,
2011-02-01T00:00:00+00:00,2011-02-23T00:00:00+00:00,z_pt_cor,NAN,Manually flagged by bav,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/143
2023-09-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,z_pt_cor,NAN,Manually flagged by bav,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/143
2010-07-20T00:00:00+00:00,2010-10-18T17:00:00+00:00,z_pt_cor,NAN,Manually flagged by bav,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/143

2010-07-20T00:00:00+00:00,2010-10-18T17:00:00+00:00,z_boom_u,NAN,Manually flagged by bav,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/143
,2011-08-27T00:00:00+00:00,z_boom_u,CHECKME,manually flagged by bav,
2013-01-24T00:00:00+00:00,2014-07-31T00:00:00+00:00,z_boom_u,CHECKME,manually flagged by bav,
2018-07-16T00:00:00+00:00,2019-12-31T00:00:00+00:00,z_boom_u,CHECKME,manually flagged by bav,
2010-07-24T00:00:00+00:00,2011-08-30T00:00:00+00:00,z_boom_u,CHECKME,manually flagged by bav,

2008-06-16T00:00:00+00:00,2008-07-31T00:00:00+00:00,z_stake,CHECKME,manually flagged by bav,
2010-07-19T00:00:00+00:00,2012-08-21T00:00:00+00:00,z_stake,CHECKME,manually flagged by bav,
2013-11-03T00:00:00+00:00,2014-07-25T00:00:00+00:00,z_stake,CHECKME,manually flagged by bav,
2015-06-15T00:00:00+00:00,2015-07-23T00:00:00+00:00,z_stake,CHECKME,manually flagged by bav,
2016-08-01T00:00:00+00:00,2017-04-26T00:00:00+00:00,z_stake,CHECKME,noisy and SR50 on station has better quality (bav),
2017-11-24T00:00:00+00:00,2018-05-16T00:00:00+00:00,z_stake,CHECKME,manually flagged by bav,
2019-07-01T00:00:00+00:00,2019-09-18T00:00:00+00:00,z_stake,CHECKME,manually flagged by bav,

2018-01-26T02:00:00+00:00,2018-01-28T21:00:00+00:00,ulr,CHECKME,manually flagged by bav,
2018-02-01T08:00:00+00:00,2018-02-02T20:00:00+00:00,ulr,CHECKME,manually flagged by bav,
2018-02-03T14:00:00+00:00,2018-02-06T00:00:00+00:00,ulr,CHECKME,manually flagged by bav,
